CVE,CVSS version,CVSS,EPSS,EPSS percentile
CVE-1999-0095,cvssMetricV2,10.0,0.077640000,0.943470000
CVE-1999-0082,cvssMetricV2,10.0,0.015000000,0.870290000
CVE-1999-1471,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1122,cvssMetricV2,4.6,0.000440000,0.155780000
CVE-1999-1467,cvssMetricV2,10.0,0.004710000,0.758750000
CVE-1999-1506,cvssMetricV2,7.5,0.002380000,0.621710000
CVE-1999-0084,cvssMetricV31,8.4,0.000440000,0.159460000
CVE-2000-0388,cvssMetricV2,7.5,0.010630000,0.844050000
CVE-1999-0209,cvssMetricV2,5.0,0.557770000,0.978860000
CVE-1999-1198,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1391,cvssMetricV2,7.2,0.010790000,0.845100000
CVE-1999-1392,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1057,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-1999-1197,cvssMetricV2,7.2,0.002230000,0.610800000
CVE-1999-1115,cvssMetricV2,7.2,0.000600000,0.284430000
CVE-1999-1258,cvssMetricV2,5.0,0.003860000,0.733700000
CVE-1999-1438,cvssMetricV2,7.2,0.000440000,0.155780000
CVE-1999-1211,cvssMetricV2,7.2,0.000470000,0.203760000
CVE-1999-1212,cvssMetricV2,7.2,0.000470000,0.203760000
CVE-1999-1194,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1193,cvssMetricV2,10.0,0.014900000,0.869490000
CVE-1999-1123,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1034,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1415,cvssMetricV2,4.6,0.000450000,0.186270000
CVE-1999-1090,cvssMetricV2,7.5,0.007160000,0.807550000
CVE-1999-0498,cvssMetricV2,10.0,0.007270000,0.809090000
CVE-1999-1468,cvssMetricV2,6.2,0.000440000,0.155780000
CVE-1999-0167,cvssMetricV2,4.6,0.000440000,0.159460000
CVE-1999-1493,cvssMetricV2,10.0,0.008300000,0.821750000
CVE-1999-1032,cvssMetricV2,10.0,0.003650000,0.726450000
CVE-1999-1059,cvssMetricV2,10.0,0.005030000,0.766900000
CVE-1999-1121,cvssMetricV2,7.2,0.000600000,0.281870000
CVE-1999-0117,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1119,cvssMetricV2,10.0,0.006200000,0.791380000
CVE-1999-1142,cvssMetricV2,7.2,0.000440000,0.155780000
CVE-1999-0168,cvssMetricV2,7.5,0.024980000,0.901050000
CVE-1999-0214,cvssMetricV2,10.0,0.012600000,0.857430000
CVE-1999-1396,cvssMetricV2,7.2,0.000440000,0.155780000
CVE-1999-1395,cvssMetricV2,7.2,0.000670000,0.324700000
CVE-1999-1306,cvssMetricV2,7.5,0.003840000,0.733330000
CVE-1999-1466,cvssMetricV2,7.5,0.002320000,0.618040000
CVE-1999-1021,cvssMetricV2,7.2,0.000440000,0.155780000
CVE-1999-0312,cvssMetricV2,5.0,0.005440000,0.776530000
CVE-1999-1507,cvssMetricV2,7.2,0.001270000,0.488390000
CVE-1999-1312,cvssMetricV2,7.2,0.000450000,0.186270000
CVE-1999-1216,cvssMetricV2,7.5,0.003830000,0.732720000
CVE-1999-1162,cvssMetricV2,6.4,0.001150000,0.470510000
CVE-1999-0124,cvssMetricV2,10.0,0.015000000,0.870290000
CVE-1999-1215,cvssMetricV2,4.6,0.000500000,0.230550000
CVE-1999-1138,cvssMetricV2,10.0,0.107650000,0.952110000
CVE-1999-1318,cvssMetricV2,7.2,0.000470000,0.204460000
CVE-1999-0145,cvssMetricV2,7.2,0.000770000,0.362340000
CVE-1999-0334,cvssMetricV2,7.2,0.003640000,0.726010000
CVE-1999-0181,cvssMetricV2,6.8,0.003900000,0.735120000
CVE-1999-1242,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-0211,cvssMetricV2,5.0,0.010030000,0.838630000
CVE-1999-0338,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0120,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-1135,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1146,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1388,cvssMetricV2,6.2,0.000440000,0.159460000
CVE-1999-1134,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0113,cvssMetricV2,10.0,0.014050000,0.865620000
CVE-1999-0423,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-0337,cvssMetricV2,7.5,0.006760000,0.801610000
CVE-1999-0207,cvssMetricV2,7.5,0.054700000,0.932530000
CVE-1999-1239,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-1552,cvssMetricV2,7.2,0.000450000,0.186960000
CVE-1999-1219,cvssMetricV2,7.2,0.001210000,0.479690000
CVE-1999-1238,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-1022,cvssMetricV2,6.2,0.000450000,0.188890000
CVE-1999-1248,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-1302,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1303,cvssMetricV2,7.2,0.000450000,0.186960000
CVE-1999-1304,cvssMetricV2,7.2,0.000450000,0.186960000
CVE-1999-1305,cvssMetricV2,7.2,0.000450000,0.186960000
CVE-2000-0508,cvssMetricV2,5.0,0.010920000,0.845920000
CVE-1999-0077,cvssMetricV2,5.0,0.003000000,0.697370000
CVE-1999-0232,cvssMetricV2,10.0,0.001850000,0.569230000
CVE-1999-0235,cvssMetricV2,10.0,0.001850000,0.569230000
CVE-1999-0242,cvssMetricV2,7.5,0.007270000,0.809090000
CVE-1999-1098,cvssMetricV2,5.0,0.007760000,0.815360000
CVE-1999-1243,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-1999-0151,cvssMetricV2,7.6,0.002750000,0.683690000
CVE-1999-1080,cvssMetricV2,7.2,0.002910000,0.692800000
CVE-1999-0066,cvssMetricV31,9.8,0.012640000,0.857670000
CVE-1999-0161,cvssMetricV2,7.5,0.006180000,0.790930000
CVE-1999-0172,cvssMetricV2,7.5,0.015630000,0.872760000
CVE-1999-0203,cvssMetricV2,10.0,0.015000000,0.870290000
CVE-1999-1580,cvssMetricV2,7.2,0.000440000,0.155780000
CVE-1999-0164,cvssMetricV2,6.2,0.000440000,0.159460000
CVE-1999-0155,cvssMetricV2,7.5,0.004880000,0.763210000
CVE-1999-0245,cvssMetricV2,4.6,0.000430000,0.124390000
CVE-1999-0218,cvssMetricV2,5.0,0.038410000,0.919930000
CVE-1999-0073,cvssMetricV2,10.0,0.010630000,0.844030000
CVE-1999-0099,cvssMetricV2,10.0,0.007320000,0.809680000
CVE-1999-0241,cvssMetricV2,10.0,0.005780000,0.783420000
CVE-1999-0080,cvssMetricV2,10.0,0.007270000,0.809090000
CVE-1999-0316,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0325,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0208,cvssMetricV2,10.0,0.547850000,0.978570000
CVE-1999-1186,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1319,cvssMetricV2,10.0,0.003180000,0.706530000
CVE-1999-1491,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0103,cvssMetricV2,5.0,0.875490000,0.989550000
CVE-1999-0143,cvssMetricV2,4.6,0.000440000,0.159460000
CVE-1999-0233,cvssMetricV2,10.0,0.159860000,0.960510000
CVE-1999-0142,cvssMetricV2,7.5,0.034980000,0.916570000
CVE-1999-0067,cvssMetricV2,10.0,0.136520000,0.957350000
CVE-1999-0070,cvssMetricV2,5.0,0.079680000,0.944320000
CVE-1999-1103,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-1999-0019,cvssMetricV2,5.0,0.007490000,0.812010000
CVE-1999-1313,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-0522,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0509,cvssMetricV2,10.0,0.175260000,0.962050000
CVE-1999-1253,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0138,cvssMetricV2,7.2,0.000430000,0.123270000
CVE-1999-0175,cvssMetricV2,5.0,0.008760000,0.826480000
CVE-1999-0022,cvssMetricV31,7.8,0.000450000,0.187020000
CVE-1999-0137,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1301,cvssMetricV2,7.5,0.006420000,0.795530000
CVE-1999-0023,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0135,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-0136,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-1413,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-1999-0134,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-0085,cvssMetricV2,7.5,0.021670000,0.892990000
CVE-1999-1187,cvssMetricV2,4.6,0.000450000,0.186960000
CVE-1999-1309,cvssMetricV2,7.2,0.001720000,0.554530000
CVE-1999-0324,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1252,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0131,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1383,cvssMetricV2,4.6,0.000450000,0.186960000
CVE-1999-1295,cvssMetricV2,4.6,0.000450000,0.186270000
CVE-1999-0116,cvssMetricV2,5.0,0.081960000,0.945060000
CVE-1999-0961,cvssMetricV2,6.2,0.000420000,0.050500000
CVE-1999-0206,cvssMetricV2,10.0,0.007510000,0.812270000
CVE-1999-0246,cvssMetricV2,10.0,0.008610000,0.824990000
CVE-1999-0308,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-0319,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0234,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-0075,cvssMetricV2,5.0,0.015980000,0.874190000
CVE-1999-0032,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-0277,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-1384,cvssMetricV2,7.2,0.001210000,0.479690000
CVE-1999-0311,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0336,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1161,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0130,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1099,cvssMetricV2,5.0,0.005640000,0.780620000
CVE-1999-1240,cvssMetricV2,7.5,0.002430000,0.642030000
CVE-1999-0050,cvssMetricV2,7.2,0.000600000,0.281870000
CVE-1999-0044,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0129,cvssMetricV2,4.6,0.000450000,0.187020000
CVE-1999-0043,cvssMetricV2,10.0,0.008320000,0.821960000
CVE-1999-1401,cvssMetricV2,4.6,0.000590000,0.278160000
CVE-1999-0045,cvssMetricV2,7.5,0.004420000,0.750850000
CVE-1999-0096,cvssMetricV2,5.0,0.011680000,0.851170000
CVE-1999-0101,cvssMetricV2,10.0,0.005950000,0.786630000
CVE-1999-0297,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1089,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0128,cvssMetricV2,5.0,0.011520000,0.850050000
CVE-1999-0127,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1385,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1026,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0260,cvssMetricV2,7.5,0.004120000,0.741650000
CVE-1999-0100,cvssMetricV2,10.0,0.015000000,0.870290000
CVE-1999-0163,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0166,cvssMetricV2,5.0,0.005450000,0.776650000
CVE-1999-0170,cvssMetricV2,7.5,0.007270000,0.809090000
CVE-1999-0173,cvssMetricV2,5.0,0.003810000,0.732160000
CVE-1999-0178,cvssMetricV2,7.5,0.079530000,0.944240000
CVE-1999-0179,cvssMetricV2,5.0,0.074950000,0.942250000
CVE-1999-0180,cvssMetricV2,7.5,0.005640000,0.780700000
CVE-1999-0201,cvssMetricV2,6.4,0.008620000,0.825080000
CVE-1999-0202,cvssMetricV2,7.5,0.005640000,0.780700000
CVE-1999-0204,cvssMetricV2,10.0,0.036380000,0.917910000
CVE-1999-0217,cvssMetricV2,5.0,0.049570000,0.929030000
CVE-1999-0236,cvssMetricV31,7.5,0.002800000,0.687090000
CVE-1999-0249,cvssMetricV2,7.2,0.002060000,0.591470000
CVE-1999-0251,cvssMetricV2,5.0,0.002710000,0.681110000
CVE-1999-0252,cvssMetricV2,7.5,0.003940000,0.736360000
CVE-1999-0253,cvssMetricV2,7.5,0.014230000,0.866800000
CVE-1999-0265,cvssMetricV2,5.0,0.060620000,0.935910000
CVE-1999-0274,cvssMetricV2,5.0,0.775600000,0.985170000
CVE-1999-0345,cvssMetricV2,5.0,0.008480000,0.823670000
CVE-1999-0496,cvssMetricV2,7.2,0.000430000,0.123370000
CVE-1999-0499,cvssMetricV2,7.5,0.003490000,0.720430000
CVE-1999-0503,cvssMetricV2,7.2,0.000430000,0.123370000
CVE-1999-0504,cvssMetricV2,7.5,0.005460000,0.776800000
CVE-1999-0510,cvssMetricV2,7.5,0.015000000,0.870290000
CVE-1999-0511,cvssMetricV2,7.5,0.003490000,0.720430000
CVE-1999-0517,cvssMetricV2,7.5,0.454480000,0.975780000
CVE-1999-0518,cvssMetricV2,7.5,0.003490000,0.720430000
CVE-1999-0519,cvssMetricV2,7.5,0.003490000,0.720430000
CVE-1999-0521,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0534,cvssMetricV2,4.6,0.000430000,0.123370000
CVE-1999-0535,cvssMetricV2,10.0,0.003490000,0.720430000
CVE-1999-0550,cvssMetricV2,7.5,0.015000000,0.870290000
CVE-1999-0562,cvssMetricV2,7.5,0.004680000,0.757780000
CVE-1999-0572,cvssMetricV2,9.3,0.001420000,0.514200000
CVE-1999-0575,cvssMetricV2,7.5,0.003490000,0.720430000
CVE-1999-0576,cvssMetricV2,7.5,0.003490000,0.720430000
CVE-1999-0582,cvssMetricV2,5.0,0.074950000,0.942250000
CVE-1999-1120,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-1999-0051,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1249,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-1145,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1311,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-0049,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1088,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0081,cvssMetricV2,5.0,0.015980000,0.874190000
CVE-1999-0048,cvssMetricV2,10.0,0.006340000,0.794410000
CVE-1999-0966,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-0047,cvssMetricV2,10.0,0.007510000,0.812270000
CVE-1999-1144,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0174,cvssMetricV2,6.4,0.039130000,0.920760000
CVE-1999-0309,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0369,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0959,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1160,cvssMetricV2,10.0,0.009430000,0.833220000
CVE-1999-1299,cvssMetricV2,10.0,0.009090000,0.829920000
CVE-1999-0298,cvssMetricV2,7.5,0.011840000,0.852410000
CVE-1999-0046,cvssMetricV2,10.0,0.003530000,0.722210000
CVE-1999-0228,cvssMetricV2,5.0,0.727930000,0.983670000
CVE-1999-0109,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0041,cvssMetricV2,7.5,0.005960000,0.786810000
CVE-1999-0868,cvssMetricV2,7.2,0.005840000,0.784510000
CVE-1999-0165,cvssMetricV2,10.0,0.029170000,0.908660000
CVE-1999-0318,cvssMetricV2,7.2,0.000450000,0.187020000
CVE-1999-1128,cvssMetricV2,5.1,0.002080000,0.593690000
CVE-1999-1489,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0299,cvssMetricV2,9.3,0.005300000,0.773750000
CVE-1999-1525,cvssMetricV2,5.1,0.002800000,0.686910000
CVE-1999-0280,cvssMetricV2,7.5,0.004460000,0.752400000
CVE-1999-0292,cvssMetricV2,5.0,0.775600000,0.985170000
CVE-1999-0315,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-1387,cvssMetricV2,5.0,0.032920000,0.914010000
CVE-1999-0042,cvssMetricV2,10.0,0.113010000,0.953280000
CVE-1999-1298,cvssMetricV2,7.5,0.006970000,0.804920000
CVE-1999-0058,cvssMetricV2,7.5,0.007510000,0.812270000
CVE-1999-0149,cvssMetricV2,7.5,0.041700000,0.923050000
CVE-1999-0038,cvssMetricV31,8.4,0.000450000,0.187020000
CVE-1999-1296,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0040,cvssMetricV2,7.2,0.000600000,0.281870000
CVE-1999-0112,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1116,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1380,cvssMetricV2,5.1,0.003660000,0.727010000
CVE-1999-1267,cvssMetricV2,5.0,0.002650000,0.671250000
CVE-1999-0039,cvssMetricV2,7.5,0.045590000,0.925990000
CVE-1999-1067,cvssMetricV2,5.0,0.004720000,0.758960000
CVE-1999-1398,cvssMetricV2,6.2,0.000420000,0.002880000
CVE-1999-1461,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1286,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1410,cvssMetricV2,6.2,0.000420000,0.050500000
CVE-1999-1158,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1184,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-1999-0962,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1141,cvssMetricV2,7.5,0.008750000,0.826410000
CVE-1999-1232,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1191,cvssMetricV2,7.2,0.001310000,0.496440000
CVE-1999-0037,cvssMetricV2,7.5,0.004120000,0.741650000
CVE-1999-0259,cvssMetricV2,5.0,0.012190000,0.854620000
CVE-1999-0036,cvssMetricV31,8.4,0.000640000,0.309220000
CVE-1999-0064,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1143,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0034,cvssMetricV2,7.2,0.000450000,0.161520000
CVE-1999-0035,cvssMetricV2,5.1,0.001270000,0.488770000
CVE-1999-0227,cvssMetricV2,5.0,0.673240000,0.981950000
CVE-1999-0281,cvssMetricV2,5.0,0.003040000,0.699570000
CVE-1999-0799,cvssMetricV2,10.0,0.007510000,0.812270000
CVE-1999-0189,cvssMetricV2,7.5,0.034980000,0.916570000
CVE-1999-0275,cvssMetricV2,5.0,0.775600000,0.985170000
CVE-1999-0083,cvssMetricV2,5.0,0.006220000,0.791670000
CVE-1999-0033,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-1266,cvssMetricV2,5.0,0.005350000,0.774870000
CVE-1999-1483,cvssMetricV2,4.6,0.000420000,0.002880000
CVE-1999-1192,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-0074,cvssMetricV2,6.4,0.002440000,0.643840000
CVE-1999-0076,cvssMetricV2,5.0,0.038410000,0.919930000
CVE-1999-0111,cvssMetricV2,5.0,0.030630000,0.910900000
CVE-1999-0147,cvssMetricV2,7.5,0.012640000,0.857670000
CVE-1999-0150,cvssMetricV2,7.5,0.003480000,0.720050000
CVE-1999-0153,cvssMetricV2,5.0,0.003040000,0.699570000
CVE-1999-0156,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-0169,cvssMetricV2,10.0,0.034980000,0.916570000
CVE-1999-0184,cvssMetricV2,6.4,0.006970000,0.804940000
CVE-1999-0195,cvssMetricV2,5.0,0.002370000,0.621690000
CVE-1999-0219,cvssMetricV2,7.8,0.109460000,0.952400000
CVE-1999-0250,cvssMetricV2,10.0,0.018260000,0.882390000
CVE-1999-0526,cvssMetricV2,10.0,0.807350000,0.986360000
CVE-1999-0533,cvssMetricV2,7.5,0.015000000,0.870290000
CVE-1999-0541,cvssMetricV2,7.5,0.015000000,0.870290000
CVE-1999-0628,cvssMetricV2,5.0,0.003650000,0.726520000
CVE-1999-1326,cvssMetricV2,5.0,0.005400000,0.775680000
CVE-1999-0196,cvssMetricV2,5.0,0.012840000,0.859040000
CVE-1999-0176,cvssMetricV2,7.5,0.060440000,0.935840000
CVE-1999-1463,cvssMetricV2,5.0,0.547970000,0.978580000
CVE-1999-0059,cvssMetricV31,7.3,0.001220000,0.480470000
CVE-1999-0146,cvssMetricV2,7.5,0.063590000,0.937370000
CVE-1999-0025,cvssMetricV2,7.2,0.000640000,0.309600000
CVE-1999-0026,cvssMetricV2,4.6,0.000450000,0.161520000
CVE-1999-0027,cvssMetricV2,7.2,0.000500000,0.222500000
CVE-1999-0028,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0029,cvssMetricV31,8.4,0.000450000,0.161520000
CVE-1999-0030,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1182,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0122,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0247,cvssMetricV2,7.5,0.006160000,0.790760000
CVE-1999-1208,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0971,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1068,cvssMetricV2,5.0,0.002220000,0.609420000
CVE-1999-1217,cvssMetricV2,4.6,0.000440000,0.154790000
CVE-1999-1419,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-1308,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-0238,cvssMetricV2,10.0,0.010030000,0.838590000
CVE-1999-0301,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0566,cvssMetricV2,5.0,0.046740000,0.926890000
CVE-1999-1262,cvssMetricV2,5.1,0.004290000,0.746720000
CVE-1999-0152,cvssMetricV2,7.5,0.003480000,0.720050000
CVE-1999-0024,cvssMetricV2,5.0,0.007490000,0.812010000
CVE-1999-1250,cvssMetricV2,5.0,0.003460000,0.719510000
CVE-1999-1399,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-1220,cvssMetricV2,7.5,0.010540000,0.843180000
CVE-1999-1225,cvssMetricV2,5.0,0.003970000,0.737160000
CVE-1999-0071,cvssMetricV2,7.5,0.001380000,0.507370000
CVE-1999-0115,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0148,cvssMetricV2,7.5,0.039440000,0.921060000
CVE-1999-0177,cvssMetricV2,7.5,0.005130000,0.769710000
CVE-1999-0183,cvssMetricV2,6.4,0.236530000,0.966940000
CVE-1999-0191,cvssMetricV2,6.4,0.967820000,0.998020000
CVE-1999-0237,cvssMetricV2,7.5,0.009150000,0.830630000
CVE-1999-1133,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-1139,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1275,cvssMetricV2,4.6,0.000450000,0.186960000
CVE-1999-0079,cvssMetricV2,5.0,0.002710000,0.681110000
CVE-1999-0667,cvssMetricV2,10.0,0.006900000,0.803980000
CVE-1999-0956,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0965,cvssMetricV2,6.2,0.000420000,0.050500000
CVE-1999-1125,cvssMetricV2,10.0,0.003150000,0.704720000
CVE-1999-0267,cvssMetricV2,7.5,0.005990000,0.787180000
CVE-1999-0955,cvssMetricV2,7.6,0.005070000,0.767860000
CVE-1999-0182,cvssMetricV2,10.0,0.045260000,0.925710000
CVE-1999-0090,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0160,cvssMetricV2,7.5,0.015000000,0.870290000
CVE-1999-0185,cvssMetricV2,7.5,0.006430000,0.795720000
CVE-1999-0272,cvssMetricV2,5.0,0.039820000,0.921390000
CVE-1999-0294,cvssMetricV2,5.0,0.003040000,0.699570000
CVE-1999-0295,cvssMetricV2,7.2,0.000440000,0.159460000
CVE-1999-0300,cvssMetricV2,7.5,0.034980000,0.916570000
CVE-1999-0326,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-1213,cvssMetricV2,5.0,0.001200000,0.478040000
CVE-1999-0061,cvssMetricV2,5.1,0.003720000,0.729080000
CVE-1999-1061,cvssMetricV2,7.5,0.010360000,0.841450000
CVE-1999-1062,cvssMetricV2,7.5,0.008660000,0.825540000
CVE-1999-1095,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0346,cvssMetricV2,5.0,0.007800000,0.815730000
CVE-1999-0192,cvssMetricV2,10.0,0.045290000,0.925750000
CVE-1999-0068,cvssMetricV2,7.5,0.019080000,0.885590000
CVE-1999-0072,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-1131,cvssMetricV2,5.0,0.003050000,0.700100000
CVE-1999-1261,cvssMetricV2,5.0,0.002060000,0.591870000
CVE-1999-0089,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0091,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0092,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0093,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0094,cvssMetricV2,4.6,0.000420000,0.050500000
CVE-1999-0097,cvssMetricV2,10.0,0.060110000,0.935730000
CVE-1999-0216,cvssMetricV2,5.0,0.002220000,0.608080000
CVE-1999-0328,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0967,cvssMetricV2,10.0,0.003490000,0.720430000
CVE-1999-0306,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0021,cvssMetricV2,7.5,0.090390000,0.947880000
CVE-1999-1069,cvssMetricV2,5.0,0.022360000,0.895150000
CVE-1999-1424,cvssMetricV2,6.2,0.000470000,0.204460000
CVE-1999-1425,cvssMetricV2,6.2,0.000470000,0.204460000
CVE-1999-1426,cvssMetricV2,6.2,0.000470000,0.204460000
CVE-1999-1427,cvssMetricV2,6.2,0.000470000,0.204460000
CVE-1999-1428,cvssMetricV2,6.2,0.000470000,0.204460000
CVE-1999-1210,cvssMetricV2,7.2,0.000450000,0.186960000
CVE-1999-1209,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0210,cvssMetricV2,10.0,0.014340000,0.867270000
CVE-1999-1257,cvssMetricV2,7.5,0.006940000,0.804420000
CVE-1999-0016,cvssMetricV2,5.0,0.001490000,0.522930000
CVE-1999-0193,cvssMetricV2,5.0,0.002880000,0.691210000
CVE-1999-0244,cvssMetricV2,7.5,0.015980000,0.874220000
CVE-1999-0340,cvssMetricV2,7.2,0.000420000,0.050500000
CVE-1999-0018,cvssMetricV2,10.0,0.002810000,0.687610000
CVE-1999-0017,cvssMetricV2,7.5,0.016530000,0.876410000
CVE-1999-1140,cvssMetricV2,7.2,0.000420000,0.002880000
CVE-1999-0230,cvssMetricV2,5.0,0.020710000,0.890440000
CVE-1999-0004,cvssMetricV2,5.0,0.009170000,0.830810000
CVE-1999-0015,cvssMetricV2,5.0,0.001340000,0.501490000
CVE-1999-0104,cvssMetricV2,5.0,0.014940000,0.869650000
CVE-1999-1581,cvssMetricV2,5.0,0.055150000,0.932740000
CVE-1999-1230,cvssMetricV2,5.0,0.002190000,0.604420000
CVE-1999-1274,cvssMetricV2,6.4,0.028600000,0.907790000
CVE-1999-0107,cvssMetricV2,5.0,0.003690000,0.727930000
CVE-1999-0114,cvssMetricV2,4.6,0.000420000,0.050500000
